CTV3ID,CTV3PreferredTermDesc,CTV3Source
XaL1R,Insulin needles changed less than once a day,CTV3Map_Code_And_Term
XaL1S,Did not attend diabetic retinopathy clinic,CTV3Map_Code_And_Term
XaL2E,Diabetic monitoring - lower risk albumin excretion,High_Level_SNOMED
XaL2F,Diabetic monitoring - higher risk albumin excretion,High_Level_SNOMED
XaLMa,Referral to diabetic register,CTV3Map_Code_And_Term
XaLMy,Patient consent given for addition to diabetic register,CTV3Map_Code_And_Term
XaLP3,Referral to diabetic eye clinic,CTV3Map_Code_And_Term
XaLSk,Diabetic - adequate control,High_Level_SNOMED
XaLsL,Diabetic digital retinopathy screening offered,CTV3Map_Code_And_Term
XaMFF,Referral for diabetic retinopathy screening,CTV3Map_Code_And_Term
XaMdq,Insulin dose changed,CTV3Map_Code_And_Term
XaMhJ,Diabetes type 1 review,CTV3Map_Code_And_Term
XaMhK,Diabetes type II review,CTV3Map_Code_And_Term
XaMhQ,Referral to community diabetes specialist nurse,High_Level_SNOMED
XaMzI,Cystic fibrosis related diabetes mellitus,CTV3Map_Code_And_Term
XaN1z,Attend diabetes educ self manage ongo new diagn struct prog,QOF
XaNHW,Di struc educ prog co ([Di struc ed prog co] SNO map type),QOF
XaNT8,Attended XPERT diabetes structured education programme,CTV3Map_Code_And_Term
XaNTA,Attended DAFNE diabetes structured education programme,CTV3Map_Code_And_Term
XaNTB,DAFNE diabetes structured education programme completed,CTV3Map_Code_And_Term
XaNTC,DESMOND structured programme completed,QOF
XaNTD,XPERT diabetes structured education programme completed,CTV3Map_Code_And_Term
XaNTH,Diabetes structured education programme declined,QOF
XaNTQ,Referral to DAFNE diabetes structured education programme,CTV3Map_Code_And_Term
XaNTS,Referral to DESMOND diabetes structured programme,QOF
XaNTT,Referral to XPERT diabetes structured education programme,CTV3Map_Code_And_Term
XaNTa,Did not attend diabetes structured education programme,QOF
XaNTd,Did not complete diabetes structured education programme,QOF
XaNTe,Did not complete DAFNE diabetes structured education program,CTV3Map_Code_And_Term
XaNTf,Did not complete DESMOND structured programme,QOF
XaNTg,Did not complet XPERT diabetes structured education programm,CTV3Map_Code_And_Term
XaNU1,Did not attend DAFNE diabetes structured education programme,CTV3Map_Code_And_Term
XaNU2,Did not attend DESMOND structured programme,QOF
XaNU3,Did not attend XPERT diabetes structured education programme,CTV3Map_Code_And_Term
XaON1,Referral to diabetes special interest general practitioner,High_Level_SNOMED
XaOPt,Maternally inherited diabetes mellitus,CTV3Map_Code_And_Term
XaOPu,Latent autoimmune diabetes mellitus in adult,CTV3Map_Code_And_Term
XaP4P,Referral to children's diabetes nurse specialist,High_Level_SNOMED
XaP5E,Insulin initiation enhanced services administration,CTV3Map_Code_And_Term
XaP63,Insulin treatment initiated,CTV3Map_Code_And_Term
XaPQH,Diabetic foot screen,CTV3Map_Code_And_Term
XaPaa,Eligible for diabetic retinopathy screening,CTV3Map_Code_And_Term
XaPab,Ineligible for diabetic retinopathy screening,CTV3_Children
XaPac,Eligibility temporarily inactive for diabetic retinop screen,CTV3Map_Code_And_Term
XaPad,Eligibility permanently inactive for diabetic retinop screen,CTV3_Children
XaPbv,Does rotate site of insulin injection,High_Level_SNOMED
XaPem,Diabetic retinopathy screening administrative status,CTV3Map_Code_And_Term
XaPen,Impaired vision due to diabetic retinopathy,CTV3Map_Code_And_Term
XaPjH,Excluded from diabetic retinopathy screening as moved away,CTV3Map_Code_And_Term
XaPjI,Excluded from diabetic retinopathy screening as deceased,CTV3Map_Code_And_Term
XaPjJ,Excluded diabetc retinop screen as under care ophthalmolgist,CTV3Map_Code_And_Term
XaPjK,Excluded from diabetic retinopathy screening as blind,CTV3Map_Code_And_Term
XaPjL,Excluded from diabetic retinop screen as no longer diabetic,CTV3_Children
XaPjM,Declined diabetic retinopathy screening,CTV3Map_Code_And_Term
XaPjN,Excluded frm diab retinop screen as no currnt contct details,CTV3_Children
XaPjO,Excluded frm diabetic retinopathy screen as terminal illness,CTV3Map_Code_And_Term
XaPjP,Excluded from diabetic retinopthy screen as learn disability,CTV3Map_Code_And_Term
XaPjQ,Excluded from diabetic retinopathy screen physical disorder,CTV3Map_Code_And_Term
XaPjR,Excluded from diabetic retinopathy screening,CTV3_Children
XaPmW,Diabetic femoral mononeuropathy,CTV3_Children
XaPmX,Diabetic amyotrophy,CTV3Map_Code_And_Term
XaQGH,Discharged from diabetes shared care programme,High_Level_SNOMED
XaQdT,Diabetes self management plan,CTV3_Children
XaQjs,Unsuitable for diabetes year of care programme,CTV3_Children
XaR8L,Education in self management of diabetes,QOF
XaRGt,Diabetic on subcutaneous treatment,High_Level_SNOMED
XaX0F,Excepted from diabetes qual indicators: service unavailable,QOF
XaX1n,Diabetes monitor invitation by SMS (short message service),QOF
XaX3o,Diabetic dietary review,QOF
XaX3p,Type I diabetic dietary review,CTV3Map_Code_And_Term
XaX3q,Type II diabetic dietary review,CTV3Map_Code_And_Term
XaX3r,Diabetic dietary review declined,QOF
XaX49,Referral to type I diabetes structured education programme,QOF
XaX5D,Diabetes structured education programme completed,QOF
XaX6J,O/E - Right diabetic foot at increased risk,CTV3Map_Code_And_Term
XaX6K,O/E - Left diabetic foot at increased risk,CTV3Map_Code_And_Term
XaX8e,Advised ([?AND/OR advice ?AND/OR eductn]) diabetes driving,High_Level_SNOMED
XaXH5,Diabetic monitoring - injection sites normal,CTV3_Children
XaXH6,Diabetic monitoring - injection sites abnormal,CTV3_Children
XaXHD,Did not attend diabetes foot screening,CTV3Map_Code_And_Term
XaXOw,Incretin mimetic dose changed,CTV3_Children
XaXZB,H/O: autosomal dominant diabetes mellitus,QOF
XaXZR,H/O: diabetes mellitus type 2,QOF
XaXZv,H/O: diabetes mellitus type 1,QOF
XaXbW,Symptomatic diabetic peripheral neuropathy,CTV3_Children
XaXfs,Diabetic retinopathy detected by national screening program,CTV3_Children
XaXgv,Diabetic erectile dysfunction review,CTV3Map_Code_And_Term
XaXhE,Diabetic assessment of erectile dysfunction,CTV3Map_Code_And_Term
XaXkZ,Referral to DESMOND structured programme declined,QOF
XaXoT,No evidence of diabetic nephropathy,CTV3Map_Code_And_Term
XaXv9,Diabetes care plan declined,CTV3Map_Code_And_Term
XaYWU,Referral to diabetic clinic,High_Level_SNOMED
XaYZP,Diabetes self-management plan review,CTV3Map_Code_And_Term
XaYaB,Referral to community diabetes service,CTV3Map_Code_And_Term
XaYbB,Diabetes self-management plan agreed,CTV3Map_Code_And_Term
XaZCO,Provision of diabetes clinical summary,CTV3Map_Code_And_Term
XaZKr,Insulin administration education,CTV3Map_Code_And_Term
XaZMQ,Diabetes quality of life questionnaire,High_Level_SNOMED
XaZNW,Referral to community diabetes specialist nurse declined,CTV3Map_Code_And_Term
XaZRZ,Referral to community diabetes clinic,CTV3Map_Code_And_Term
XaZS6,Date insulin pump therapy started,CTV3_Children
XaZig,Diabetes clinical pathway,CTV3Map_Code_And_Term
XaZlw,Does monitor blood glucose level before driving,High_Level_SNOMED
XaZpJ,Provision of written information about diabetes and driving,CTV3Map_Code_And_Term
XaZuQ,Referral to DAFNE diabetes structured educn prog declined,CTV3Map_Code_And_Term
XaZw5,Diabetic foot screening invitation,CTV3Map_Code_And_Term
XaZw7,Diabetic foot screening invitation first letter,CTV3Map_Code_And_Term
XaZw8,Diabetic foot screening invitation second letter,CTV3Map_Code_And_Term
XaZyM,Diabetic foot screening invitation third letter,CTV3Map_Code_And_Term
Xaa8r,Erectile dysfunction due to diabetes mellitus,CTV3Map_Code_And_Term
XaaCR,In-house diabetic foot screening,CTV3Map_Code_And_Term
XaaCS,In-house diabetic foot screening first appointment,CTV3_Children
XaaCU,In-house diabetic foot screening follow-up appointment,CTV3_Children
XaaJJ,Conversion to insulin in secondary care,CTV3Map_Code_And_Term
XaaJK,Conversion to insulin by diabetes specialist nurse,CTV3Map_Code_And_Term
XaaNP,Insulin passport not checked,CTV3Map_Code_And_Term
XaaaR,Education about diabetes and driving,CTV3Map_Code_And_Term
XaadP,Diabetes structured education programme not available,CTV3Map_Code_And_Term
XaaeP,Non-diabetic hyperglycaemia,QOF
Xaag1,Diabetes Year of Care annual review,CTV3Map_Code_And_Term
Xaaq3,Hypoglycaemic warning absent,QOF
XabAX,Diabetes Distress Scale 17 item,High_Level_SNOMED
XabQM,Conversion to non-insulin injectable medication,CTV3Map_Code_And_Term
XabZd,Diabetic foot care education,CTV3Map_Code_And_Term
Xabhn,Discharge from secondary care diabetes service,CTV3Map_Code_And_Term
XabjM,Enquiry about diabetic erectile dysfunction declined,CTV3Map_Code_And_Term
Xac0x,Diabetic peripheral neuropathic pain,CTV3Map_Code_And_Term
XacIu,Joint consultn pracse nurse & comm diabetes specialist nurse,CTV3Map_Code_And_Term
XacXh,Diabetic on non-insulin injectable medication,CTV3Map_Code_And_Term
XacXr,Provision of diabetes identity card,High_Level_SNOMED
XacY8,Has diabetes identity card,High_Level_SNOMED
XaccX,Diabetic injection administration education,CTV3Map_Code_And_Term
XaceC,Not suitable for DESMOND programme,QOF
XacoB,Maturity onset diabetes of the young type 5,CTV3_Children
XacsX,Diabetic on oral treatment and glucagon-like peptide 1,CTV3Map_Code_And_Term
XacsY,Diabetic on insulin and glucagon-like peptide 1,CTV3Map_Code_And_Term
Xacu2,Recommendation self-refer for diabetes structured education,High_Level_SNOMED
Xad5D,Diabetic carbohydrate counting diet,CTV3Map_Code_And_Term
XaeBz,Under care of hospital-based diabetes specialist nurse,High_Level_SNOMED
XaeC0,Under care of community-based diabetes specialist nurse,High_Level_SNOMED
XaeWH,X-PERT First Steps diabetes self-management programme complt,High_Level_SNOMED
Xaes7,Hypoglycaemic attack - attendance by ambulance crew,High_Level_SNOMED
Xaffg,Type 2 diabetes mellitus risk assessment invitation,QOF
Xaffh,Type 2 diabetes mellitus risk assessment inv first letter,QOF
Xaffi,Type 2 diabetes mellitus risk assessment inv second letter,QOF
Xaffj,Type 2 diabetes mellitus risk assessment inv third letter,QOF
Xaffk,Type 2 diabetes mellitus risk assessment verbal invitation,QOF
Xaffl,Type 2 diabetes mellitus risk assessment telephone inv,QOF
Xaffm,Type 2 diabetes mellitus risk assessment inv SMS text msg,QOF
Xafj0,Diabetes monitoring short msg service text msg 1st invitaton,QOF
Xafj1,Diabetes monitoring short msg service text msg 2nd invitaton,QOF
Xafj2,Diabetes monitoring short msg service text msg 3rd invitaton,QOF
XafjT,Eating disorder co-occurrent with diabetes mellitus type 1,QOF
XagLc,Diabetes monitoring invitation email,QOF
Xagk3,Skin ulcer associated with diabetes mellitus,CTV3Map_Code_And_Term
Y0022,Age Diabetes Diagnosed,CTV3_Children
Y0502,No Diabetic Retinopathy,CTV3_Children
Y0505,Advanced Artificial Eye Disease,CTV3_Children
Y0c48,Diabetic foot examined left,CTV3_Children
Y0c49,Diabetic foot examined right,CTV3_Children
Y1f9a,Quality and Outcomes Framework diabetes mellitus quality indicator-related care invitation (procedure),QOF
Y204f,Remote diabetes structured education and support programme commenced,QOF
Y205a,Remote diabetes structured education and support programme completed,QOF
Y205b,Did not commence remote structured diabetes education and support programme,QOF
Y20bf,Change in insulin dose,CTV3_Children
Y9993,Unspecified diabetes mellitus,CTV3_Children
YX128,Attending Diabetes satellite clinic,CTV3_Children
