CTV3ID,CTV3PreferredTermDesc,CTV3Source
B3060,Malignant neoplasm of ilium,CTV3Map_Code_And_Term
B3061,Malignant neoplasm of ischium,CTV3Map_Code_And_Term
B3062,Malignant neoplasm of pubis,CTV3Map_Code_And_Term
B3063,Malignant neoplasm of sacral vertebra,CTV3Map_Code_And_Term
B3064,Malignant neoplasm of coccygeal vertebra,CTV3Map_Code_And_Term
B306z,"Malignant neoplasm of pelvis, sacrum or coccyx NOS",CTV3Map_Code_And_Term
B307.,Malignant neoplasm of long bones of leg,CTV3Map_Code_And_Term
B3070,Malignant neoplasm of femur,CTV3Map_Code_And_Term
B3071,Malignant neoplasm of fibula,CTV3Map_Code_And_Term
B3072,Malignant neoplasm of tibia,CTV3Map_Code_And_Term
B307z,Malignant neoplasm of long bones of leg NOS,CTV3Map_Code_And_Term
B308.,Malign neoplasm of short bones of leg (& [metatarsal bones]),CTV3_Children
B3080,Malignant neoplasm of patella,CTV3Map_Code_And_Term
B3081,Malignant neoplasm of talus,CTV3Map_Code_And_Term
B3082,Malignant neoplasm of calcaneum,CTV3Map_Code_And_Term
B3083,Malignant neoplasm of medial cuneiform,CTV3Map_Code_And_Term
B3084,Malignant neoplasm of intermediate cuneiform,CTV3_Children
B3085,Malignant neoplasm of lateral cuneiform,CTV3_Children
B3086,Malignant neoplasm of cuboid,CTV3_Children
B3087,Malignant neoplasm of navicular,CTV3_Children
B3088,Malignant neoplasm of first metatarsal bone,CTV3Map_Code_And_Term
B3089,Malignant neoplasm of second metatarsal bone,CTV3Map_Code_And_Term
B308A,Malignant neoplasm of third metatarsal bone,CTV3_Children
B308B,Malignant neoplasm of fourth metatarsal bone,CTV3Map_Code_And_Term
B308C,Malignant neoplasm of fifth metatarsal bone,CTV3_Children
B308D,Malignant neoplasm of phalanges of foot,CTV3Map_Code_And_Term
B308z,Malignant neoplasm of short bones of leg NOS,CTV3Map_Code_And_Term
B309.,"Malignant neoplasm, overlap les bone and artic cart of limbs",CTV3_Children
B30z.,Malignant neoplasm of bone and articular cartilage NOS,CTV3Map_Code_And_Term
B31..,Malignant neoplasm of connective and other soft tissue,CTV3Map_Code_And_Term
B310.,"Malig neop of connective and soft tissue head, face and neck",CTV3Map_Code_And_Term
B3100,Malignant tumour of soft tissue of head,CTV3Map_Code_And_Term
B3101,Malignant tumour of soft tissue of face,CTV3Map_Code_And_Term
B3102,Malignant tumour of soft tissue of neck,CTV3Map_Code_And_Term
B3103,Malignant neoplasm of cartilage of ear,CTV3Map_Code_And_Term
B3104,Malignant neoplasm of tarsus of eyelid,CTV3Map_Code_And_Term
B3105,Malignant neoplasm soft tissues of cervical spine,CTV3Map_Code_And_Term
B310z,"Malig neop connective and soft tissue head, face, neck NOS",CTV3Map_Code_And_Term
B311.,Malig neop connective and soft tissue upper limb/shoulder,CTV3Map_Code_And_Term
B3110,Malignant neoplasm of connective and soft tissue of shoulder,CTV3Map_Code_And_Term
B3111,"Malignant neoplasm of connective and soft tissue, upper arm",CTV3Map_Code_And_Term
B3112,Malignant neoplasm of connective and soft tissue of fore-arm,CTV3Map_Code_And_Term
B3113,Malignant neoplasm of connective and soft tissue of hand,CTV3Map_Code_And_Term
B3114,Malignant neoplasm of connective and soft tissue of finger,CTV3Map_Code_And_Term
B3115,Malignant neoplasm of connective and soft tissue of thumb,CTV3Map_Code_And_Term
B311z,Malig neop connective soft tissue upper limb/shoulder NOS,CTV3Map_Code_And_Term
B312.,Malig neop of connective and soft tissue of hip and leg,CTV3Map_Code_And_Term
B3120,Malignant neoplasm of connective and soft tissue of hip,CTV3Map_Code_And_Term
B3121,Malig neop of connective and soft tissue thigh and upper leg,CTV3Map_Code_And_Term
B3122,Malig neop connective and soft tissue of popliteal space,CTV3Map_Code_And_Term
B3123,Malig neop of connective and soft tissue of lower leg,CTV3Map_Code_And_Term
B3124,Malignant neoplasm of connective and soft tissue of foot,CTV3Map_Code_And_Term
B3125,Malignant neoplasm of connective and soft tissue of toe,CTV3Map_Code_And_Term
B3126,Malig neop of connective and soft tissue of great toe,CTV3_Children
B312z,Malig neop connective and soft tissue hip and leg NOS,CTV3Map_Code_And_Term
B313.,Malignant neoplasm of connective and soft tissue of thorax,CTV3Map_Code_And_Term
B3130,Malignant neoplasm of connective and soft tissue of axilla,CTV3Map_Code_And_Term
B3131,Malignant neoplasm of diaphragm,CTV3Map_Code_And_Term
B3132,Malignant neoplasm of great vessels,CTV3Map_Code_And_Term
B3133,Malig neoplasm of connective and soft tissues of thor spine,CTV3Map_Code_And_Term
B313z,Malig neop of connective and soft tissue of thorax NOS,CTV3Map_Code_And_Term
B314.,Malignant neoplasm of connective and soft tissue of abdomen,CTV3Map_Code_And_Term
B3140,Malig neop of connective and soft tissue of abdominal wall,CTV3Map_Code_And_Term
B3141,Malig neoplasm of connective and soft tissues of lumb spine,CTV3Map_Code_And_Term
B314z,Malig neop of connective and soft tissue of abdomen NOS,CTV3Map_Code_And_Term
B315.,Malignant neoplasm of connective and soft tissue of pelvis,CTV3Map_Code_And_Term
B3150,Malignant neoplasm of connective and soft tissue of buttock,CTV3Map_Code_And_Term
B3151,Malig neop of connective and soft tissue of inguinal region,CTV3Map_Code_And_Term
B3152,Malignant neoplasm of connective and soft tissue of perineum,CTV3Map_Code_And_Term
B3153,Malig neopl of connective and soft tissue - sacrum or coccyx,CTV3Map_Code_And_Term
B315z,Malig neop of connective and soft tissue of pelvis NOS,CTV3Map_Code_And_Term
B316.,Malig neop of connective and soft tissue trunk unspecified,CTV3Map_Code_And_Term
B317.,"Malignant neoplasm, overlap lesion connective & soft tissue",CTV3Map_Code_And_Term
B31y.,Malig neop connective and soft tissue other specified site,CTV3Map_Code_And_Term
B31z.,"Malignant neoplasm of connective and soft tissue, site NOS",CTV3Map_Code_And_Term
B31z0,Kaposi's sarcoma of soft tissue,CTV3Map_Code_And_Term
B32..,Malignant melanoma of skin,CTV3Map_Code_And_Term
B320.,Malignant melanoma of lip,CTV3Map_Code_And_Term
B321.,Malignant melanoma of eyelid including canthus,CTV3Map_Code_And_Term
B322.,Malignant melanoma of ear and external auricular canal,CTV3Map_Code_And_Term
B3220,Malignant melanoma of auricle (ear),CTV3Map_Code_And_Term
B3221,Malignant melanoma of external auditory meatus,CTV3Map_Code_And_Term
B322z,Malignant melanoma of ear and external auricular canal NOS,CTV3Map_Code_And_Term
B323.,Malignant melanoma of other and unspecified parts of face,CTV3Map_Code_And_Term
B3230,Malignant melanoma of external surface of cheek,CTV3Map_Code_And_Term
B3231,Malignant melanoma of chin,CTV3Map_Code_And_Term
B3232,Malignant melanoma of eyebrow,CTV3Map_Code_And_Term
B3233,Malignant melanoma of forehead,CTV3Map_Code_And_Term
B3234,Malignant melanoma of external surface of nose,CTV3Map_Code_And_Term
B3235,Malignant melanoma of temple,CTV3Map_Code_And_Term
B323z,Malignant melanoma of face NOS,CTV3Map_Code_And_Term
B324.,Malignant melanoma of scalp and neck,CTV3Map_Code_And_Term
B3240,Malignant melanoma of scalp,CTV3Map_Code_And_Term
B3241,Malignant melanoma of neck,CTV3Map_Code_And_Term
B324z,Malignant melanoma of scalp and neck NOS,CTV3Map_Code_And_Term
B325.,Malignant melanoma of trunk (excluding scrotum),CTV3Map_Code_And_Term
B3250,Malignant melanoma of axilla,CTV3Map_Code_And_Term
B3251,Malignant melanoma of breast,CTV3Map_Code_And_Term
B3252,Malignant melanoma of buttock,CTV3Map_Code_And_Term
B3253,Malignant melanoma of groin,CTV3Map_Code_And_Term
B3254,Malignant melanoma of perianal skin,CTV3Map_Code_And_Term
B3255,Malignant melanoma of perineum,CTV3Map_Code_And_Term
B3256,Malignant melanoma of umbilicus,CTV3Map_Code_And_Term
B325z,"Malignant melanoma of trunk, excluding scrotum, NOS",CTV3Map_Code_And_Term
B326.,Malignant melanoma of upper limb and shoulder,CTV3Map_Code_And_Term
B3260,Malignant melanoma of shoulder,CTV3Map_Code_And_Term
B3261,Malignant melanoma of upper arm,CTV3Map_Code_And_Term
B3262,Malignant melanoma of fore-arm,CTV3Map_Code_And_Term
B3263,Malignant melanoma of hand,CTV3Map_Code_And_Term
B3264,Malignant melanoma of finger,CTV3Map_Code_And_Term
B3265,Malignant melanoma of thumb,CTV3Map_Code_And_Term
B326z,Malignant melanoma of upper limb or shoulder NOS,CTV3Map_Code_And_Term
B327.,Malignant melanoma of lower limb and hip,CTV3Map_Code_And_Term
B3270,Malignant melanoma of hip,CTV3Map_Code_And_Term
B3271,Malignant melanoma of thigh,CTV3Map_Code_And_Term
B3272,Malignant melanoma of knee,CTV3Map_Code_And_Term
B3273,Malignant melanoma of popliteal fossa area,CTV3Map_Code_And_Term
B3274,Malignant melanoma of lower leg,CTV3Map_Code_And_Term
B3275,Malignant melanoma of ankle,CTV3Map_Code_And_Term
B3276,Malignant melanoma of heel,CTV3Map_Code_And_Term
B3277,Malignant melanoma of foot,CTV3Map_Code_And_Term
B3278,Malignant melanoma of toe,CTV3Map_Code_And_Term
B3279,Malignant melanoma of great toe,CTV3Map_Code_And_Term
B327z,Malignant melanoma of lower limb or hip NOS,CTV3Map_Code_And_Term
B32y.,Malignant melanoma of other specified skin site,CTV3Map_Code_And_Term
B32y0,Overlapping malignant melanoma of skin,CTV3Map_Code_And_Term
B32z.,Malignant melanoma of skin NOS,CTV3Map_Code_And_Term
B34..,Malignant neoplasm of female breast,CTV3Map_Code_And_Term
B340.,Malignant neoplasm of nipple and areola of female breast,CTV3Map_Code_And_Term
B3400,Malignant neoplasm of nipple of female breast,CTV3Map_Code_And_Term
B3401,Malignant neoplasm of areola of female breast,CTV3Map_Code_And_Term
B340z,Malignant neoplasm of nipple or areola of female breast NOS,CTV3Map_Code_And_Term
B341.,Malignant neoplasm of central part of female breast,CTV3Map_Code_And_Term
B342.,Malignant neoplasm of upper-inner quadrant of female breast,CTV3Map_Code_And_Term
B343.,Malignant neoplasm of lower-inner quadrant of female breast,CTV3Map_Code_And_Term
B344.,Malignant neoplasm of upper-outer quadrant of female breast,CTV3Map_Code_And_Term
B345.,Malignant neoplasm of lower-outer quadrant of female breast,CTV3Map_Code_And_Term
B346.,Malignant neoplasm of axillary tail of female breast,CTV3Map_Code_And_Term
B347.,"Malignant neoplasm, overlapping lesion of breast",CTV3Map_Code_And_Term
B34y.,Malignant neoplasm of other site of female breast,CTV3Map_Code_And_Term
B34y0,Malignant neoplasm of ectopic site of female breast,CTV3Map_Code_And_Term
B34yz,Malignant neoplasm of other site of female breast NOS,CTV3Map_Code_And_Term
B34z.,Malignant neoplasm of female breast NOS,CTV3Map_Code_And_Term
B35..,Malignant neoplasm of male breast,CTV3Map_Code_And_Term
B350.,Malignant neoplasm of nipple and areola of male breast,CTV3Map_Code_And_Term
B3500,Malignant neoplasm of nipple of male breast,CTV3Map_Code_And_Term
B3501,Malignant neoplasm of areola of male breast,CTV3Map_Code_And_Term
B350z,Malignant neoplasm of nipple or areola of male breast NOS,CTV3_Children
B35z.,Malignant neoplasm of other site of male breast,CTV3Map_Code_And_Term
B35z0,Malignant neoplasm of ectopic site of male breast,CTV3Map_Code_And_Term
B35zz,Malignant neoplasm of male breast NOS,CTV3Map_Code_And_Term
B3y..,"Malig neop of bone, connective tissue, skin and breast OS",CTV3Map_Code_And_Term
B3z..,"Malig neop of bone, connective tissue, skin and breast NOS",CTV3Map_Code_And_Term
B4...,Malignant neoplasm of genitourinary organ (& [carcinoma]),CTV3_Children
B40..,"Malignant neoplasm of uterus, part unspecified",CTV3Map_Code_And_Term
B41..,Malignant neoplasm of cervix uteri (& carcinoma),CTV3_Children
B410.,Malignant neoplasm of endocervix,CTV3Map_Code_And_Term
B4100,Malignant neoplasm of endocervical canal,CTV3Map_Code_And_Term
B4101,Malignant neoplasm of endocervical gland,CTV3Map_Code_And_Term
B410z,Malignant neoplasm of endocervix NOS,CTV3Map_Code_And_Term
B411.,Malignant neoplasm of exocervix,CTV3Map_Code_And_Term
B412.,"Malignant neoplasm, overlapping lesion of cervix uteri",CTV3Map_Code_And_Term
B41y.,Malignant neoplasm of other site of cervix,CTV3Map_Code_And_Term
B41y0,Malignant neoplasm of cervical stump,CTV3Map_Code_And_Term
B41y1,Malignant neoplasm of squamocolumnar junction of cervix,CTV3Map_Code_And_Term
B41yz,Malignant neoplasm of other site of cervix NOS,CTV3Map_Code_And_Term
B41z.,Malignant neoplasm of cervix uteri NOS,CTV3Map_Code_And_Term
B42..,Malignant neoplasm of placenta,CTV3Map_Code_And_Term
B420.,Choriocarcinoma,CTV3Map_Code_And_Term
B43..,Malignant tumour of body of uterus,CTV3Map_Code_And_Term
B430.,"Malignant neoplasm of corpus uteri, excluding isthmus",CTV3Map_Code_And_Term
B4300,Malignant neoplasm of cornu of corpus uteri,CTV3Map_Code_And_Term
B4301,Malignant neoplasm of fundus of corpus uteri,CTV3Map_Code_And_Term
B4302,Malignant neoplasm of endometrium of corpus uteri,CTV3Map_Code_And_Term
B4303,Malignant neoplasm of myometrium of corpus uteri,CTV3Map_Code_And_Term
B430z,Malignant neoplasm of corpus uteri NOS,CTV3Map_Code_And_Term
B431.,Malignant neoplasm of isthmus of uterine body,CTV3Map_Code_And_Term
B4310,Malignant neoplasm of lower uterine segment,CTV3Map_Code_And_Term
B431z,Malignant neoplasm of isthmus of uterine body NOS,CTV3Map_Code_And_Term
B432.,Malignant neoplasm of overlapping lesion of corpus uteri,CTV3Map_Code_And_Term
B43y.,Malignant neoplasm of other site of uterine body,CTV3Map_Code_And_Term
B43z.,Malignant neoplasm of body of uterus NOS,CTV3Map_Code_And_Term
B44..,Malignant neoplasm of ovary and other uterine adnexa,CTV3Map_Code_And_Term
B440.,Malignant tumour of ovary,CTV3Map_Code_And_Term
B441.,Malignant tumour of fallopian tube,CTV3Map_Code_And_Term
B442.,Malignant neoplasm of broad ligament,CTV3Map_Code_And_Term
B443.,Malignant neoplasm of parametrium,CTV3Map_Code_And_Term
B444.,Malignant neoplasm of round ligament,CTV3_Children
B44y.,Malignant neoplasm of other site of uterine adnexa,CTV3Map_Code_And_Term
B44z.,Malignant neoplasm of uterine adnexa NOS,CTV3Map_Code_And_Term
B45..,Malig neop of other and unspecified female genital organs,CTV3Map_Code_And_Term
B450.,Malignant tumour of vagina,CTV3Map_Code_And_Term
B4500,Malignant neoplasm of Gartner's duct,CTV3_Children
B4501,Malignant neoplasm of vaginal vault,CTV3Map_Code_And_Term
B450z,Malignant neoplasm of vagina NOS,CTV3Map_Code_And_Term
B451.,Malignant neoplasm of labia majora,CTV3Map_Code_And_Term
B4510,Malignant neoplasm of greater vestibular (Bartholin's) gland,CTV3Map_Code_And_Term
B451z,Malignant neoplasm of labia majora NOS,CTV3Map_Code_And_Term
B452.,Malignant neoplasm of labia minora,CTV3Map_Code_And_Term
B453.,Malignant neoplasm of clitoris,CTV3Map_Code_And_Term
B454.,Malign neoplasm of vulva: [unspecified] or [primary cancer],CTV3_Children
B45y.,Malignant neoplasm of other specified female genital organ,CTV3Map_Code_And_Term
B45y0,Malignant neoplasm of overlapping lesion of vulva,CTV3Map_Code_And_Term
B45z.,Malignant neoplasm of female genital organ NOS,CTV3Map_Code_And_Term
B46..,Malignant tumour of prostate,CTV3Map_Code_And_Term
B47..,Malignant tumour of testis,CTV3Map_Code_And_Term
B470.,Malignant tumour of undescended testis,CTV3Map_Code_And_Term
B4700,Malignant tumour of ectopic testis,CTV3_Children
B4701,Malignant tumour of retained testis,CTV3_Children
B470z,Malignant neoplasm of undescended testis NOS,CTV3Map_Code_And_Term
B471.,Malignant neoplasm of descended testis,CTV3Map_Code_And_Term
B47z.,Malign neoplasm of testis: [NOS] or [seminoma] or [teratoma],CTV3_Children
B48..,Malignant neoplasm of penis and other male genital organs,CTV3Map_Code_And_Term
B480.,Malignant tumour of foreskin,CTV3Map_Code_And_Term
B481.,Malignant tumour of glans penis,CTV3Map_Code_And_Term
B482.,Malignant tumour of body of penis,CTV3Map_Code_And_Term
B483.,"Malignant neoplasm of penis, part unspecified",CTV3Map_Code_And_Term
B484.,Malignant tumour of epididymis,CTV3Map_Code_And_Term
B485.,Malignant tumour of spermatic cord,CTV3Map_Code_And_Term
B486.,Malignant tumour of scrotum,CTV3Map_Code_And_Term
B487.,"Malignant neoplasm, overlapping lesion of penis",CTV3Map_Code_And_Term
B48y.,Malignant neoplasm of other male genital organ,CTV3Map_Code_And_Term
B48y0,Malignant tumour of seminal vesicle,CTV3Map_Code_And_Term
B48y1,Malignant tumour of tunica vaginalis,CTV3Map_Code_And_Term
B48y2,"Malignant neoplasm, overlapping lesion male genital orgs",CTV3Map_Code_And_Term
B48yz,Malignant neoplasm of other male genital organ NOS,CTV3Map_Code_And_Term
B48z.,Malignant neoplasm of penis and other male genital organ NOS,CTV3Map_Code_And_Term
B49..,Malignant tumour of urinary bladder,CTV3Map_Code_And_Term
B490.,Malignant tumour of trigone of urinary bladder,CTV3Map_Code_And_Term
B491.,Malignant tumour of vault of bladder,CTV3Map_Code_And_Term
B492.,Malignant neoplasm of lateral wall of urinary bladder,CTV3Map_Code_And_Term
B493.,Malignant neoplasm of anterior wall of urinary bladder,CTV3Map_Code_And_Term
B494.,Malignant neoplasm of posterior wall of urinary bladder,CTV3Map_Code_And_Term
B495.,Malignant tumour of bladder neck,CTV3Map_Code_And_Term
B496.,Malignant tumour of ureteric orifice,CTV3Map_Code_And_Term
B497.,Malignant tumour of urachus,CTV3Map_Code_And_Term
B49y.,Malignant neoplasm of other site of urinary bladder,CTV3Map_Code_And_Term
B49y0,"Malignant neoplasm, overlapping lesion of bladder",CTV3Map_Code_And_Term
B49z.,Malignant neoplasm of urinary bladder NOS,CTV3Map_Code_And_Term
B4A..,Malignant renal neoplasm (& [other unspecif urinary organs]),CTV3_Children
B4A0.,Malignant tumour of kidney parenchyma,CTV3Map_Code_And_Term
B4A00,Hypernephroma,CTV3Map_Code_And_Term
B4A1.,Malignant tumour of renal pelvis,CTV3Map_Code_And_Term
B4A10,Malignant tumour of renal calyx,CTV3Map_Code_And_Term
B4A11,Malignant tumour of pelviureteric junction,CTV3Map_Code_And_Term
B4A1z,Malignant neoplasm of renal pelvis NOS,CTV3Map_Code_And_Term
B4A2.,Malignant tumour of ureter,CTV3Map_Code_And_Term
B4A3.,Malignant tumour of urethra,CTV3Map_Code_And_Term
B4A4.,Malignant tumour of paraurethral gland,CTV3Map_Code_And_Term
B4Ay.,Malignant neoplasm of other urinary organs,CTV3Map_Code_And_Term
B4Ay0,Malignant neoplasm of overlapping lesion of urinary organs,CTV3Map_Code_And_Term
B4Az.,Malignant neoplasm of kidney or urinary organs NOS,CTV3Map_Code_And_Term
B4y..,Malignant neoplasm of genitourinary organ OS,CTV3Map_Code_And_Term
B4z..,Malignant neoplasm of genitourinary organ NOS,CTV3Map_Code_And_Term
B5...,Malignant neopl other unspecified sites: (& [[carcinoma]),CTV3_Children
B50..,Malignant tumour of eye,CTV3Map_Code_And_Term
B500.,"Malig neop eyeball excl conjunctiva, cornea, retina, choroid",CTV3Map_Code_And_Term
B5000,Malignant tumour of ciliary body,CTV3Map_Code_And_Term
B5001,Malignant tumour of iris,CTV3Map_Code_And_Term
B5002,Malignant neoplasm of crystalline lens,CTV3Map_Code_And_Term
B5003,Malignant neoplasm of sclera,CTV3_Children
B500z,Malignant neoplasm of eyeball NOS,CTV3Map_Code_And_Term
B501.,Malignant tumour of orbit,CTV3Map_Code_And_Term
B5010,Malignant neoplasm of connective tissue of orbit,CTV3Map_Code_And_Term
B5011,Malignant neoplasm of extraocular muscle of orbit,CTV3Map_Code_And_Term
B501z,Malignant neoplasm of orbit NOS,CTV3Map_Code_And_Term
B503.,Malignant tumour of conjunctiva,CTV3Map_Code_And_Term
B504.,Malignant tumour of cornea,CTV3Map_Code_And_Term
B505.,Malignant tumour of retina,CTV3Map_Code_And_Term
B506.,Malignant tumour of choroid,CTV3Map_Code_And_Term
B507.,Malignant tumour of lacrimal gland,CTV3Map_Code_And_Term
B5070,Malignant neoplasm of lacrimal sac,CTV3Map_Code_And_Term
B5071,Malignant neoplasm of nasolacrimal duct,CTV3Map_Code_And_Term
B507z,Malignant neoplasm of lacrimal duct NOS,QOF
B508.,"Malignant neoplasm, overlapping lesion of eye and adnexa",CTV3Map_Code_And_Term
B50y.,Malignant neoplasm of other specified site of eye,CTV3Map_Code_And_Term
B50z.,Malignant neoplasm of eye NOS,CTV3Map_Code_And_Term
B510.,Malignant neoplasm cerebrum (excluding lobes and ventricles),CTV3Map_Code_And_Term
B5100,Malignant neoplasm of basal ganglia,CTV3Map_Code_And_Term
B5101,Malignant neoplasm of cerebral cortex,CTV3Map_Code_And_Term
B5102,Malignant neoplasm of corpus striatum,CTV3_Children
B5103,Malignant neoplasm of globus pallidus,CTV3Map_Code_And_Term
B5104,Malignant tumour of hypothalamus,CTV3Map_Code_And_Term
B5105,Malignant neoplasm of thalamus,CTV3Map_Code_And_Term
B510z,Malignant neoplasm of cerebrum NOS,CTV3Map_Code_And_Term
B511.,Malignant neoplasm of frontal lobe,CTV3Map_Code_And_Term
B512.,Malignant neoplasm of temporal lobe,CTV3Map_Code_And_Term
B5120,Malignant neoplasm of hippocampus,CTV3Map_Code_And_Term
B5121,Malignant neoplasm of uncus,CTV3_Children
B512z,Malignant neoplasm of temporal lobe NOS,CTV3Map_Code_And_Term
B513.,Malignant neoplasm of parietal lobe,CTV3Map_Code_And_Term
B514.,Malignant neoplasm of occipital lobe,CTV3Map_Code_And_Term
B515.,Malignant neoplasm of cerebral ventricles,CTV3Map_Code_And_Term
B5150,Malignant tumour of choroid plexus,CTV3Map_Code_And_Term
B5151,Malignant neoplasm of floor of cerebral ventricle,CTV3_Children
B515z,Malignant neoplasm of cerebral ventricle NOS,CTV3_Children
B516.,Malignant neoplasm of cerebellum,CTV3Map_Code_And_Term
B517.,Malignant neoplasm of brainstem,CTV3Map_Code_And_Term
B5170,Malignant neoplasm of cerebral peduncle,CTV3Map_Code_And_Term
B5171,Malignant neoplasm of medulla oblongata,CTV3Map_Code_And_Term
B5172,Malignant neoplasm of midbrain,CTV3Map_Code_And_Term
B5173,Malignant neoplasm of pons,CTV3Map_Code_And_Term
B517z,Malignant neoplasm of brainstem NOS,CTV3Map_Code_And_Term
B51y.,Malignant neoplasm of other parts of brain,CTV3Map_Code_And_Term
B51y0,Malignant neoplasm of corpus callosum,CTV3Map_Code_And_Term
B51y1,Malignant neoplasm of tapetum,CTV3_Children
B51yz,Malignant neoplasm of other part of brain NOS,CTV3Map_Code_And_Term
B51z.,Malignant neoplasm of brain NOS,CTV3Map_Code_And_Term
B52..,Malig neop of other and unspecified parts of nervous system,CTV3Map_Code_And_Term
B520.,Malignant tumour of cranial nerve,CTV3Map_Code_And_Term
B5200,Malignant neoplasm of olfactory bulb,CTV3Map_Code_And_Term
B520z,Malignant neoplasm of cranial nerves NOS,CTV3Map_Code_And_Term
B521.,Malignant neoplasm of cerebral meninges,CTV3Map_Code_And_Term
B5210,Malignant neoplasm of cerebral dura mater,CTV3Map_Code_And_Term
B5211,Malignant neoplasm of cerebral arachnoid mater,CTV3_Children
B5212,Malignant neoplasm of cerebral pia mater,CTV3Map_Code_And_Term
B521z,Malignant neoplasm of cerebral meninges NOS,CTV3Map_Code_And_Term
B522.,Malignant tumour of spinal cord,CTV3Map_Code_And_Term
B523.,Malignant neoplasm of spinal meninges,CTV3Map_Code_And_Term
B5230,Malignant neoplasm of spinal dura mater,CTV3_Children
B5231,Malignant neoplasm of spinal arachnoid mater,CTV3_Children
B5232,Malignant neoplasm of spinal pia mater,CTV3_Children
B523z,Malignant neoplasm of spinal meninges NOS,CTV3Map_Code_And_Term
B524.,Malig neopl peripheral nerves and autonomic nervous system,CTV3Map_Code_And_Term
B5240,"Malignant neoplasm of peripheral nerves of head, face & neck",CTV3Map_Code_And_Term
B5241,"Malignant neoplasm of peripheral nerve,upp limb,incl should",CTV3Map_Code_And_Term
B5242,"Malignant neoplasm of peripheral nerve of low limb, incl hip",CTV3Map_Code_And_Term
B5243,Malignant neoplasm of peripheral nerve of thorax,CTV3Map_Code_And_Term
B5244,Malignant neoplasm of peripheral nerve of abdomen,CTV3Map_Code_And_Term
B5245,Malignant neoplasm of peripheral nerve of pelvis,CTV3Map_Code_And_Term
B5246,"Malignant neoplasm,overlap lesion periph nerve & auton ns",CTV3Map_Code_And_Term
B525.,Malignant neoplasm of cauda equina,CTV3Map_Code_And_Term
B52y.,Malignant neoplasm of other specified part of nervous system,CTV3Map_Code_And_Term
B52z.,Malignant neoplasm of nervous system NOS,CTV3Map_Code_And_Term
B53..,Malignant tumour of thyroid gland,CTV3Map_Code_And_Term
B54..,Malig neop of other endocrine glands and related structures,CTV3Map_Code_And_Term
B540.,Malignant neoplasm of adrenal gland (& phaeochromocytoma),CTV3_Children
B5400,Malignant tumour of adrenal cortex,CTV3Map_Code_And_Term
B5401,Malignant tumour of adrenal medulla,CTV3Map_Code_And_Term
B540z,Malignant neoplasm of adrenal gland NOS,CTV3Map_Code_And_Term
B541.,Malignant tumour of parathyroid gland,CTV3Map_Code_And_Term
B542.,Malignant neoplasm pituitary gland and craniopharyngeal duct,CTV3Map_Code_And_Term
B5420,Malignant tumour of pituitary gland,CTV3Map_Code_And_Term
B5421,Malignant tumour of craniopharyngeal duct,CTV3Map_Code_And_Term
B542z,Malig neop pituitary gland or craniopharyngeal duct NOS,CTV3Map_Code_And_Term
B543.,Malignant tumour of pineal gland,CTV3Map_Code_And_Term
B544.,Malignant neoplasm of carotid body,CTV3Map_Code_And_Term
B545.,Malignant neoplasm of aortic body and other paraganglia,CTV3Map_Code_And_Term
B5450,Malignant neoplasm of glomus jugulare,CTV3Map_Code_And_Term
B5451,Malignant neoplasm of aortic body,CTV3Map_Code_And_Term
B5452,Malignant neoplasm of coccygeal body,CTV3Map_Code_And_Term
B545z,Malignant neoplasm of aortic body or paraganglia NOS,CTV3Map_Code_And_Term
B54y.,Malignant neoplasm of other specified endocrine gland,CTV3Map_Code_And_Term
B54z.,Malig neop of endocrine gland or related structure NOS,CTV3Map_Code_And_Term
B55..,Malignant neoplasm of other and ill-defined sites,CTV3Map_Code_And_Term
B550.,"Malignant neoplasm of head, neck and face",CTV3Map_Code_And_Term
B5500,Malignant neoplasm of head NOS,CTV3Map_Code_And_Term
B5501,Malignant neoplasm of cheek NOS,CTV3Map_Code_And_Term
B5502,Malignant neoplasm of nose NOS,CTV3Map_Code_And_Term
B5503,Malignant neoplasm of jaw NOS,CTV3Map_Code_And_Term
B5504,Malignant neoplasm of neck NOS,CTV3Map_Code_And_Term
B5505,Malignant neoplasm of supraclavicular fossa NOS,CTV3Map_Code_And_Term
B550z,"Malignant neoplasm of head, neck and face NOS",CTV3Map_Code_And_Term
B551.,Malignant tumour of thorax,CTV3Map_Code_And_Term
B5510,Malignant neoplasm of axilla NOS,CTV3Map_Code_And_Term
B5511,Malignant neoplasm of chest wall NOS,CTV3Map_Code_And_Term
B5512,Malignant neoplasm of intrathoracic site NOS,CTV3Map_Code_And_Term
B551z,Malignant neoplasm of thorax NOS,CTV3Map_Code_And_Term
B552.,Malignant tumour of abdomen,CTV3Map_Code_And_Term
B553.,Malignant tumour of pelvis,CTV3Map_Code_And_Term
B5530,Malignant neoplasm of inguinal region NOS,CTV3Map_Code_And_Term
B5531,Malignant neoplasm of presacral region,CTV3Map_Code_And_Term
B5532,Malignant neoplasm of sacrococcygeal region,CTV3Map_Code_And_Term
B553z,Malignant neoplasm of pelvis NOS,CTV3Map_Code_And_Term
B554.,Malignant neoplasm of upper limb NOS,CTV3Map_Code_And_Term
B555.,Malignant neoplasm of lower limb NOS,CTV3Map_Code_And_Term
B55y.,Malignant neoplasm of other specified sites,CTV3Map_Code_And_Term
