CTV3ID,CTV3PreferredTermDesc,CTV3Source
XaPuS,Preparation for brachytherapy,CTV3Map_Code_And_Term
XaPuT,Preparation for intraluminal brachytherapy,CTV3_Children
XaPuU,Preparation for intracavitary brachytherapy,CTV3Map_Code_And_Term
XaPuV,Preparation for interstitial brachytherapy,CTV3_Children
XaPuW,Other specified preparation for brachytherapy,CTV3_Children
XaPuX,Preparation for brachytherapy NOS,CTV3Map_Code_And_Term
XaPve,Megavoltage treatment for complex radiotherapy,CTV3Map_Code_And_Term
XaPvf,Megavoltage treatment for simple radiotherapy,CTV3Map_Code_And_Term
XaPvg,Superficial or orthovoltage treatment for radiotherapy,CTV3Map_Code_And_Term
XaPvh,Megavoltage treatment for adaptive radiotherapy,CTV3_Children
XaPvi,Technical support for preparation for radiotherapy,CTV3_Children
XaPvj,Other specified support for preparation for radiotherapy,CTV3Map_Code_And_Term
XaPvk,Support for preparation for radiotherapy NOS,CTV3_Children
XaPvl,Support for preparation for radiotherapy,CTV3Map_Code_And_Term
XaPvm,Intro radioactive substance into organ for brachytherapy NOC,CTV3Map_Code_And_Term
XaPvn,Intro non-remov radioact subst into organ for brachyther NOC,CTV3Map_Code_And_Term
XaPw8,Delivery of a fraction of intraluminal brachytherapy,CTV3Map_Code_And_Term
XaVwB,Cancer chemotherapy management plan,CTV3Map_Code_And_Term
XaZD3,Neoadjuvant chemotherapy,CTV3Map_Code_And_Term
XaZWZ,Electrochemotherapy,CTV3Map_Code_And_Term
Xaaqq,Hypofractionated SRT using megavoltage radiation,CTV3_Children
Xaaw6,High cost chemotherapy drugs,CTV3Map_Code_And_Term
Xaawm,Pulsed dose rate brachytherapy,CTV3_Children
Y035e,Radiotherapy to head,CTV3_Children
Y035f,Radiotherapy to neck,CTV3_Children
Y036a,Radiotherapy to breast,CTV3_Children
Y036b,Radiotherapy to axilla,CTV3_Children
Y036c,Radiotherapy to subclavia,CTV3_Children
Y036d,Radiotherapy to chest wall,CTV3_Children
Y036e,Radiotherapy to pelvis,CTV3_Children
Y036f,Radiotherapy to abdomen,CTV3_Children
Y037a,Radiotherapy to perineum,CTV3_Children
Y037b,Radiotherapy to bone,CTV3_Children
ZV073,[V]Other prophylactic chemotherapy,High_Level_SNOMED
ZV580,[V]Radiotherapy session,CTV3Map_Code_And_Term
ZV581,[V]Maintenance chemotherapy,CTV3Map_Code_And_Term
ZV588,[V]Chemotherapy session for neoplasm,CTV3Map_Code_And_Term
ZV661,[V]Convalescence after radiotherapy,CTV3Map_Code_And_Term
ZV672,[V]Chemotherapy follow-up,High_Level_SNOMED
ZV678,[V]Follow-up examin after chemotherapy for malign neoplasm,High_Level_SNOMED
ZV679,[V]Follow-up exam aft combined treatment for malig neoplasm,High_Level_SNOMED
ZV6B1,[V]Follow-up exam after chemotherapy for other conditions,High_Level_SNOMED
ZVu0C,[X]Follow-up examinat after radiother for other conditions,High_Level_SNOMED
ZVu0D,[X]Follow-up examinat after chemother for other conditions,High_Level_SNOMED
ZVu3L,[X]Other chemotherapy,CTV3Map_Code_And_Term
